	title	page_length	last_touched	lastrevid
1518	Forkhead box protein O1	28500	2022-03-11T23:13:58Z	1050256000
1519	FOXO3	18484	2022-03-11T23:04:09Z	1061313251
1520	Filaggrin	11348	2022-03-11T22:50:32Z	1075563417
1521	FLI1	16855	2022-03-11T23:04:10Z	1041178379
1522	FLII	8572	2022-03-11T23:05:00Z	1041178486
1523	MLANA	9941	2022-03-11T23:05:00Z	1043226074
1524	FLNA	15050	2022-03-11T23:04:11Z	1064771125
1525	FLNB	11037	2022-03-11T23:04:57Z	1041178763
1526	FLNC (gene)	19413	2022-03-11T23:04:56Z	1041178896
1527	FLOT2	11205	2022-03-11T23:04:59Z	1041179154
1528	VEGFR1	8736	2022-03-11T23:04:05Z	1045954012
1529	CD135	15254	2022-03-19T20:55:01Z	1076947684
1530	FLT3LG	12076	2022-03-11T23:04:24Z	1041179277
1531	FLT4	10141	2022-03-11T23:06:25Z	1041179368
1532	Flavin containing monooxygenase 1	8829	2022-03-20T21:51:42Z	1041232881
1533	FMO2	6544	2022-03-20T21:51:42Z	1041179673
1534	Flavin-containing monooxygenase 3	22384	2022-03-20T21:51:42Z	1041232585
1535	FMO4	5168	2022-03-20T21:51:42Z	1003707030
1536	FMO5	6803	2022-03-20T21:51:42Z	1041179735
1537	Fibromodulin	10353	2022-03-11T23:05:01Z	1075708287
1538	FMR1	27982	2022-03-11T22:48:33Z	1066547089
1539	AFF2	9449	2022-03-11T23:05:00Z	1067458815
1540	Fibronectin	31676	2022-03-11T22:35:25Z	1070828800
1541	FNTA	8436	2022-03-11T23:04:56Z	1041180451
1542	FNTB	7243	2022-03-11T23:04:57Z	1041180490
1543	Glutamate carboxypeptidase II	34474	2022-03-13T19:38:47Z	1062778469
1544	Folate receptor 1	14349	2022-03-11T23:04:56Z	1041244273
1545	FOLR2	6371	2022-03-11T23:05:01Z	1041180563
1546	Folate receptor gamma	66	2022-03-10T14:29:38Z	1076321677
1547	C-Fos	25971	2022-03-11T22:54:59Z	1075057576
1548	FOSB	57297	2022-03-11T23:05:05Z	1055484350
1549	FOSL2	5459	2022-03-11T23:05:05Z	1041181157
1550	Folylpolyglutamate synthase	6780	2022-03-11T23:05:01Z	1041247829
1551	Formyl peptide receptor 1	30616	2022-03-11T23:43:08Z	1007055175
1552	Formyl peptide receptor 2	33565	2022-03-11T23:04:12Z	1041255654
1553	Formyl peptide receptor 3	17991	2022-03-11T23:04:28Z	997196488
1554	Frataxin	22175	2022-03-18T00:32:39Z	1002527105
1555	Fyn-related kinase	4671	2022-03-11T23:05:20Z	1041288053
1556	MTOR	117974	2022-03-13T11:47:59Z	1070994773
1557	FRG1	6533	2022-03-11T23:05:32Z	1075904148
1558	FSHB	9067	2022-03-11T23:04:56Z	1073189711
1559	CENPI	5052	2022-03-11T23:05:17Z	1040121820
1560	Follicle-stimulating hormone receptor	20295	2022-03-11T22:52:47Z	1041246815
1561	Liver receptor homolog-1	10948	2022-03-11T23:01:11Z	1043132011
1562	FTH1	10711	2022-03-20T16:25:59Z	1041184475
1563	Ferritin light chain	15319	2022-03-11T23:04:57Z	1060264510
1564	ADAM2	5641	2022-03-11T23:05:17Z	1039379090
1565	Steroidogenic factor 1	29416	2022-03-11T23:01:11Z	1052036769
1566	Fucosidase	8124	2022-03-11T22:54:05Z	1041278230
1567	FUCA2	3414	2022-03-11T23:05:33Z	1041184819
1568	Gastrin	21417	2022-03-13T19:22:00Z	1073189040
1569	RNA-binding protein FUS	32919	2022-03-11T23:04:56Z	1073523439
1570	FUT1	7841	2022-03-11T23:04:59Z	1053697957
1571	FUT2	9934	2022-03-11T23:04:58Z	1041185053
1572	Fucosyltransferase 3	9846	2022-03-19T20:55:01Z	1041278316
1573	FUT4	2671	2022-03-13T19:52:27Z	992434556
1574	Fucosyltransferase 4	3687	2022-03-11T23:55:50Z	1032107405
1575	FUT5	3994	2022-03-11T23:07:38Z	997359353
1576	FUT6	7286	2022-03-11T23:05:01Z	1041185108
1577	FUT7	8246	2022-03-11T23:04:59Z	1033175078
1578	FUT8	8213	2022-03-11T23:05:01Z	1041185235
1579	3-dehydrosphinganine reductase	6223	2022-03-13T19:42:43Z	1039336277
1580	Duffy antigen system	73890	2022-03-19T20:55:01Z	1075796158
1581	FYB	9630	2022-03-11T23:04:57Z	1041185646
1582	FYN	39073	2022-03-11T23:03:33Z	1041185943
1583	FZD2	4742	2022-03-11T23:04:28Z	1041186057
1584	IFI6	4403	2022-03-11T23:05:20Z	1042036673
1585	G6PC	7894	2022-03-11T23:04:56Z	997378617
1586	Glucose-6-phosphate dehydrogenase	22694	2022-03-13T19:27:59Z	1075517394
1587	Glucose-6-phosphate exchanger SLC37A4	7319	2022-03-15T12:38:42Z	997678660
1588	Ku70	14780	2022-03-11T23:04:04Z	1042867549
1589	Acid alpha-glucosidase	10208	2022-03-11T22:52:31Z	1075837034
1590	GAB1	13751	2022-03-11T23:04:09Z	1075479651
1591	GABBR1	9867	2022-03-11T23:04:10Z	1041368022
1592	GABPA	10506	2022-03-11T23:04:13Z	1075839746
1593	GABPB2	7464	2022-03-11T23:05:00Z	1041368238
1594	Gamma-aminobutyric acid receptor subunit alpha-1	7726	2022-03-11T23:04:12Z	1039591635
1595	GABRA2	15222	2022-03-11T23:05:17Z	1064186106
1596	GABRA3	17979	2022-03-13T19:43:44Z	1041368439
1597	GABRA4	5078	2022-03-11T23:05:20Z	1075479615
1598	GABRA5	8578	2022-03-11T23:05:17Z	1039576033
1599	GABRA6	8022	2022-03-11T23:05:05Z	1039568672
1600	GABRB1	8586	2022-03-11T23:04:58Z	1075479595
1601	GABRB2	57899	2022-03-11T23:04:56Z	1070904746
1602	GABRB3	24333	2022-03-11T23:04:12Z	1048376802
1603	GABRD	13500	2022-03-11T23:07:38Z	1064896611
1604	GABRE	6246	2022-03-11T23:05:17Z	1039590345
1605	GABRG1	7175	2022-03-11T23:09:08Z	1075479581
1606	Gamma-aminobutyric acid receptor subunit gamma-2	11116	2022-03-11T23:04:11Z	1067638158
1607	GABRG3	4436	2022-03-11T23:05:33Z	1039565572
1608	GABRP	4285	2022-03-11T23:07:38Z	1039567546
1609	GABRR1	7343	2022-03-11T23:04:59Z	1039562525
1610	GABRR2	4708	2022-03-11T23:05:20Z	1039574011
1611	GAD1	8696	2022-03-11T23:06:10Z	1041369946
1612	GAD2	2047	2022-03-11T23:06:10Z	1067063837
1613	GAK (protein)	5522	2022-03-11T22:59:20Z	1075480585
1614	Galactosylceramidase	8301	2022-03-13T19:32:45Z	1041399396
1615	B4GALNT1	4821	2022-03-11T23:05:21Z	1039887474
1616	Galanin receptor 1	6016	2022-03-11T23:04:28Z	1073189537
1617	Galactosamine-6 sulfatase	7940	2022-03-11T22:59:46Z	992017948
1618	GALNT1	7522	2022-03-11T23:05:01Z	1041370639
1619	GALNT2	6968	2022-03-11T23:05:06Z	1041370814
1620	GALNT3	12135	2022-03-11T23:04:59Z	1041370879
1621	Galactose-1-phosphate uridylyltransferase	16583	2022-03-13T19:24:49Z	1066174940
1622	Guanidinoacetate N-methyltransferase	9134	2022-03-13T19:42:50Z	1041556585
1623	GANC	9122	2022-03-11T23:05:01Z	1041371152
1624	Gap-43 protein	24917	2022-03-11T22:55:17Z	1041408554
1625	Glyceraldehyde 3-phosphate dehydrogenase	28666	2022-03-20T21:50:17Z	1054218227
1626	Trifunctional purine biosynthetic protein adenosine-3	7607	2022-03-11T23:00:18Z	1075843783
1627	GAS1	17991	2022-03-11T23:05:21Z	1041371408
1628	GAS2	3991	2022-03-11T23:05:32Z	1041371447
1629	GAS6	9899	2022-03-11T23:04:13Z	1055516717
1630	GATA1	45684	2022-03-11T22:50:58Z	1051614381
1631	GATA2	34279	2022-03-11T23:04:11Z	1051614430
1632	GATA3	30742	2022-03-11T23:04:53Z	1041372208
1633	GATA4	19483	2022-03-11T23:04:09Z	1041372405
1634	GATA6	11564	2022-03-11T23:04:56Z	1041372547
1635	GATM (gene)	8521	2022-03-11T23:04:58Z	1042667721
1636	Glucocerebrosidase	17724	2022-03-11T22:48:13Z	1059874868
1637	GBAS (gene)	3344	2022-03-11T23:07:38Z	1041372942
1638	1,4-alpha-glucan branching enzyme 1	39	2021-12-31T19:34:59Z	836358334
1639	Glycogen branching enzyme	30209	2022-03-20T01:06:36Z	1054271397
1640	GBP1	7569	2022-03-11T23:04:58Z	1041373163
1641	GBP2	12112	2022-03-11T23:05:34Z	1041373242
1642	GBX2	10394	2022-03-11T23:07:38Z	1032728842
1643	Vitamin D-binding protein	12939	2022-03-11T23:04:53Z	1069782760
1644	Glutaryl-CoA dehydrogenase	6393	2022-03-13T19:37:38Z	1000931311
1645	Glucagon	22083	2022-03-14T02:38:30Z	1075891467
1646	Glucagon-like peptide-1	23157	2022-03-11T22:52:21Z	1073189254
1647	Glucagon-like peptide-2	2111	2022-03-11T22:45:37Z	1073189157
1648	Proglucagon	3706	2022-03-11T22:52:21Z	1064218039
1649	Oxyntomodulin	3786	2022-03-11T22:45:24Z	1073189148
1650	Glucagon receptor	11751	2022-03-11T22:52:59Z	1073189299
1651	GTP cyclohydrolase I	6128	2022-03-13T19:30:44Z	1058923428
1652	GCHFR	6566	2022-03-11T23:05:06Z	1041373535
1653	Glucokinase	44123	2022-03-13T19:21:48Z	1060017856
1654	Glucokinase regulator	4541	2022-03-11T23:57:03Z	1065355072
1655	BLOC1S1	4242	2022-03-18T00:33:05Z	1039894961
1656	KAT2A	10106	2022-03-11T23:04:24Z	981890939
1657	Germ cell nuclear factor	7721	2022-03-11T23:01:12Z	997344997
1658	GCNT1	8494	2022-03-11T23:04:59Z	1041374022
1659	GCNT2	6932	2022-03-11T23:05:01Z	1041374091
1660	OPN1MW	4499	2022-03-11T23:04:40Z	991917846
1661	OPN1MW2	692	2022-03-13T19:52:18Z	968994018
1662	GCSH	11866	2022-03-11T23:05:32Z	994535767
1663	GDF1	4600	2022-03-11T22:58:52Z	1041374504
1664	GDF2	20609	2022-03-11T22:58:54Z	1041374896
1665	Myostatin	43716	2022-03-20T01:05:33Z	1071719413
1666	Growth differentiation factor-9	27662	2022-03-11T22:47:10Z	1049105432
1667	GDF10	4728	2022-03-11T22:58:57Z	1041374537
1668	GDI1	9429	2022-03-11T23:04:11Z	994517961
1669	GDI2	7283	2022-03-11T23:04:59Z	1041375195
1670	Glial cell line-derived neurotrophic factor	22462	2022-03-11T22:51:20Z	1059226008
1671	GEM (gene)	5247	2022-03-11T23:05:06Z	1041375387
1672	Glial fibrillary acidic protein	26190	2022-03-11T22:41:22Z	1063527040
1673	GFER	11979	2022-03-11T23:04:57Z	1075895074
1674	GFI1	9344	2022-03-11T23:05:00Z	1041375572
1675	GFPT1	9131	2022-03-11T23:04:57Z	1041375803
1676	GFRA1	11496	2022-03-11T23:04:13Z	1041375934
1677	GFRA2 (gene)	6365	2022-03-11T23:05:21Z	1041375968
1678	GFRA3	5250	2022-03-11T23:05:17Z	1069223680
1679	Gamma-glutamyl carboxylase	7184	2022-03-11T22:58:17Z	1032331257
1680	Gamma-glutamyltransferase 1	9322	2022-03-19T20:55:02Z	1041405733
1681	B4GALT1	9506	2022-03-11T23:04:56Z	1039887555
1682	Gamma-glutamyltransferase 7	2846	2022-03-11T23:07:38Z	995719482
1683	Gamma-glutamyltransferase 5	4785	2022-03-11T23:07:38Z	1041405794
1684	Growth hormone 1	3039	2022-03-11T23:04:06Z	1073189471
1685	Growth hormone 2	9103	2022-03-11T23:04:57Z	1042433497
1686	Growth hormone receptor	17033	2022-03-11T22:56:41Z	1065598869
1687	Growth-hormone-releasing hormone receptor	10226	2022-03-11T23:02:41Z	1041554656
1688	Growth hormone secretagogue receptor	13798	2022-03-11T23:00:26Z	1024877203
1689	Intrinsic factor	12708	2022-03-16T04:11:04Z	1077405622
1690	Gastric inhibitory polypeptide	8703	2022-03-11T22:42:54Z	1074555473
1691	Gastric inhibitory polypeptide receptor	11416	2022-03-11T22:58:39Z	1069633941
1692	GJA1	17315	2022-03-13T19:42:41Z	1032211022
1693	GJA3	9683	2022-03-11T23:04:58Z	1042657477
1694	GJA4	8335	2022-03-11T23:04:57Z	1004413264
1695	GJA5	10010	2022-03-11T23:04:12Z	1041377137
1696	GJA8	7650	2022-03-13T19:43:40Z	1003710386
1697	GJB1	14826	2022-03-11T23:04:04Z	1021825772
1698	GJB2	9223	2022-03-11T23:04:02Z	984359365
1699	GJB3	8395	2022-03-11T23:04:57Z	1041377204
1700	GJB5	1632	2022-03-11T23:24:51Z	1021633644
1701	Glypican 3	22733	2022-03-15T16:10:01Z	1077297440
1702	GLB1	15498	2022-03-11T23:04:09Z	1053698123
1703	GCLC	13215	2022-03-11T23:04:56Z	1032099371
1704	GCLM	9823	2022-03-11T23:04:57Z	1041373741
1705	Glycine dehydrogenase (decarboxylating)	10009	2022-03-13T19:42:57Z	1041507923
1706	GLE1L	5235	2022-03-11T23:05:21Z	1041377653
1707	GLG1	5417	2022-03-11T23:05:06Z	1041377706
1708	GLI1	18626	2022-03-11T22:49:08Z	1066529054
1709	GLI2	14687	2022-03-11T22:49:08Z	1069397503
1710	GLI3	10198	2022-03-11T22:49:08Z	1041377922
1711	Gli family zinc finger 4	376	2022-03-11T23:47:33Z	1073131170
1712	Lactoylglutathione lyase	37887	2022-03-13T19:43:02Z	1042931522
1713	Glucagon-like peptide-1 receptor	24442	2022-03-11T22:58:21Z	1073189382
1714	Glycine receptor, alpha 1	8833	2022-03-11T23:04:50Z	1067812947
1715	GLRA2	3672	2022-03-11T23:05:34Z	1039575450
1716	GLRB	4549	2022-03-11T23:05:21Z	1075480431
1717	GLRX	7494	2022-03-20T16:25:59Z	997373802
1718	Glutamate dehydrogenase 1	22793	2022-03-11T22:48:03Z	1063201467
1719	GLUD2	7998	2022-03-11T23:16:07Z	1041378620
1720	GM2A	10543	2022-03-11T23:04:13Z	1032019679
1721	GMDS (gene)	5339	2022-03-11T23:05:34Z	1041379042
1722	GNA11	7108	2022-03-11T23:06:31Z	1041379243
1723	GNA12	7509	2022-03-11T23:07:04Z	1041379288
1724	GNA15	1293	2022-03-12T00:00:25Z	995849505
1725	GNAI1	11866	2022-03-11T23:04:22Z	1073143943
1726	GNAI2	12594	2022-03-11T23:04:22Z	1053698156
1727	GNAI3	13816	2022-03-16T22:34:43Z	1041379679
1728	GNAL	5436	2022-03-11T23:05:21Z	1041379731
1729	GNAO1	10891	2022-03-11T23:04:54Z	1041379809
1730	GNAQ	12467	2022-03-11T23:04:22Z	1041379893
1731	GNAS complex locus	14708	2022-03-11T22:53:05Z	1041379986
1732	Gs alpha subunit	7013	2022-03-11T23:00:54Z	1045684261
1733	GNAT1	6344	2022-03-11T23:05:01Z	1041380054
1734	GNAT2	6803	2022-03-11T23:05:01Z	1041380104
1735	GNAZ	9923	2022-03-11T23:04:56Z	1042659124
1736	GNB1	9610	2022-03-11T23:04:53Z	1041380349
1737	GNB2	7487	2022-03-11T23:04:57Z	1041380457
1738	GNB3	7747	2022-03-11T23:04:22Z	1041380565
1739	GNG3	5059	2022-03-11T23:05:06Z	1041380946
1740	GNG4	3587	2022-03-11T23:05:34Z	992861863
1741	GNG5	4327	2022-03-11T23:05:21Z	1041380987
1742	GNG7	3405	2022-03-11T23:05:32Z	992955395
1743	GNG11	4994	2022-03-11T23:05:19Z	1041380797
1744	GNGT1	6230	2022-03-11T23:05:05Z	1041381025
1745	GNGT2	5406	2022-03-11T23:05:34Z	1041381045
1746	Gonadotropin-releasing hormone	26579	2022-03-11T22:38:19Z	1043175749
1747	GNRH2	7015	2022-03-11T23:04:59Z	1041381659
1748	GNRHR	8147	2022-03-11T23:02:03Z	1075480189
1749	N-acetylglucosamine-6-sulfatase	3114	2022-03-13T19:38:58Z	1024773598
1750	GOLGA1	4895	2022-03-11T23:05:34Z	1041381683
1751	GOLGA2	13420	2022-03-11T23:04:12Z	1032058804
1752	GOLGA3	7233	2022-03-11T23:05:00Z	1041381755
1753	GOLGA4	8173	2022-03-11T23:05:00Z	1041381807
1754	Giantin	13532	2022-03-11T23:48:48Z	1054878838
1755	GOT1	6608	2022-03-11T23:05:01Z	1041382121
1756	GOT2	13181	2022-03-11T23:04:59Z	1041382200
1757	Stratifin	9329	2022-03-11T23:04:50Z	1045461525
1758	GP1BA	10863	2022-03-19T20:55:01Z	1041382353
1759	GP1BB	11081	2022-03-19T20:55:01Z	1041382447
1760	GP2 (gene)	6048	2022-03-11T23:05:01Z	1041382530
1761	GP5 (gene)	7934	2022-03-19T20:55:01Z	1041382596
1762	Glycoprotein IX	8322	2022-03-19T20:55:01Z	1041509882
1763	Glypican 1	13829	2022-03-11T23:04:57Z	1048074398
1764	Glycerol-3-phosphate dehydrogenase 1	4651	2022-03-11T23:50:44Z	1070813095
1765	Glucose-6-phosphate isomerase	27807	2022-03-13T19:25:39Z	1076312105
1766	GPLD1	8745	2022-03-11T23:04:58Z	1007049975
1767	GPM6A	3721	2022-03-11T23:07:38Z	1075480124
1768	GPM6B	4896	2022-03-11T23:05:06Z	1071524484
1769	GPR1	6348	2022-03-11T23:04:28Z	1041383985
1770	CCR10	12781	2022-03-11T23:04:28Z	1040095870
1771	GPR3	16823	2022-03-11T23:04:36Z	1067636109
1772	GPR4	7511	2022-03-11T23:04:28Z	1041386149
1773	XCR1	9112	2022-03-11T22:58:27Z	992623758
1774	GPR6	3892	2022-03-11T23:04:28Z	1064712552
1775	Neuropeptides B/W receptor 1	7737	2022-03-11T23:04:28Z	1043694427
1776	Neuropeptides B/W receptor 2	3743	2022-03-11T23:04:28Z	1043694447
1777	CXCR3	18910	2022-03-19T20:55:01Z	1045861883
1778	Prolactin-releasing peptide receptor	7560	2022-03-11T23:04:04Z	1044395146
1779	GPR12	2780	2022-03-11T23:04:29Z	997178476
1780	Urotensin-II receptor	16394	2022-03-11T23:02:51Z	1054712070
1781	GPR15	13163	2022-03-11T23:04:29Z	1045360645
1782	GPR17	13945	2022-03-11T23:04:29Z	1070683684
1783	NAGly receptor	9770	2022-03-11T23:04:29Z	1029639333
1784	GPR19	1515	2022-03-11T23:04:29Z	997379897
1785	GPR20	1503	2022-03-11T23:04:29Z	1041385706
1786	GPR21	1479	2022-03-11T23:04:29Z	1041385722
1787	GPR22	2711	2022-03-11T23:04:29Z	1041385753
1788	LPAR4	3784	2022-03-11T23:04:29Z	1042917387
1789	Melanin-concentrating hormone receptor 1	17012	2022-03-11T23:04:36Z	1073189650
1790	GPR25	1869	2022-03-11T23:04:29Z	1041385773
1791	GPR26	2566	2022-03-11T23:04:29Z	1073322601
1792	GPR27	967	2022-03-11T23:04:29Z	1070044641
1793	GPER	32953	2022-03-11T23:03:03Z	1035193699
1794	GPR31	14788	2022-03-11T23:04:29Z	1070873447
1795	GPR32	7629	2022-03-11T23:04:29Z	1070281222
1796	GPR33	1118	2022-03-11T23:04:29Z	991927691
1797	GPR34	4864	2022-03-11T23:04:29Z	1032068060
1798	GPR35	11401	2022-03-11T23:04:16Z	1009926081
1799	GPR37	6546	2022-03-11T23:04:29Z	1041386019
1800	Motilin receptor	4492	2022-03-11T22:57:36Z	991920280
1801	GPR39	4662	2022-03-11T23:04:29Z	1041386093
1802	Free fatty acid receptor 1	16975	2022-03-11T23:04:29Z	1042667605
1803	Free fatty acid receptor 3	6094	2022-03-11T23:04:29Z	1041267334
1804	GPR42	2059	2022-03-11T23:04:29Z	991959817
1805	Free fatty acid receptor 2	9416	2022-03-11T23:04:29Z	1041267248
1806	GRK4	7257	2022-03-11T23:04:59Z	1075480618
1807	GRK5	16436	2022-03-11T23:04:57Z	1041391052
1808	GRK6	15725	2022-03-11T23:04:56Z	1041391155
1809	MKNK2	7055	2022-03-11T23:05:01Z	1043225722
1810	GPS1	6940	2022-03-11T23:04:59Z	1041387204
1811	GPS2 (gene)	10495	2022-03-11T23:05:01Z	1041387259
1812	Alanine transaminase	10302	2022-03-13T19:20:40Z	1075750364
1813	GPX1	23955	2022-03-11T23:04:09Z	1064137204
1814	GPX2 (gene)	8200	2022-03-11T23:04:59Z	1041387533
1815	GPX3	12797	2022-03-11T23:23:58Z	1069923660
1816	GPX4	18402	2022-03-11T23:04:12Z	1048106327
1817	GPX5	6961	2022-03-11T23:23:58Z	1041387783
1818	GPX7	4869	2022-03-11T23:05:19Z	1041387846
1819	GRB2	82535	2022-03-11T22:53:08Z	1053698209
1820	GRB7	17359	2022-03-11T22:48:56Z	1053807270
1821	GRB10	15208	2022-03-11T23:00:29Z	1041388136
1822	GRB14	10550	2022-03-11T23:05:01Z	1069280281
1823	RAPGEF1	13578	2022-03-11T23:04:12Z	1073486250
1824	GRIA1	11339	2022-03-11T23:04:56Z	1041389320
1825	GRIA2	25168	2022-03-11T23:04:56Z	1075794155
1826	GRIA3	15779	2022-03-11T23:02:52Z	1069278945
1827	GRIA4	15820	2022-03-11T23:04:58Z	1069022291
1828	GRID1	6370	2022-03-11T23:07:38Z	1064897265
1829	GRID2	18583	2022-03-11T23:05:19Z	1075480387
1830	Granulin	32610	2022-03-13T19:43:34Z	1064836775
1831	GRIK1	12707	2022-03-11T23:04:58Z	1075839796
1832	GRIK2	24266	2022-03-11T23:04:56Z	1041390176
1833	GRIK3	5172	2022-03-11T23:05:21Z	1041390231
1834	GRIK4	6556	2022-03-13T19:47:16Z	1041390325
1835	GRIK5	6556	2022-03-11T23:05:21Z	1041390374
1836	GRIN1	8345	2022-03-11T23:04:53Z	1039585688
1837	GRIN2A	18388	2022-03-11T23:04:33Z	1058641386
1838	GRIN2B	16726	2022-03-11T23:04:24Z	1048752257
1839	GRIN2C	9004	2022-03-11T23:04:59Z	1032205736
1840	GRIN2D	8789	2022-03-11T23:04:58Z	1032244514
1841	GRINA	581	2022-03-11T23:35:38Z	993494375
1842	Glucocorticoid receptor	33792	2022-03-11T22:47:19Z	1041500250
1843	GRLF1	6469	2022-03-11T23:05:06Z	1041391210
1844	Metabotropic glutamate receptor 1	19762	2022-03-11T23:04:33Z	1043427783
1845	Metabotropic glutamate receptor 2	21855	2022-03-11T23:04:33Z	1075480360
1846	Metabotropic glutamate receptor 3	27410	2022-03-11T23:04:33Z	1054208494
1847	Metabotropic glutamate receptor 4	15613	2022-03-11T23:04:33Z	1075072602
1848	Metabotropic glutamate receptor 5	27590	2022-03-11T23:04:33Z	1043428675
1849	Metabotropic glutamate receptor 6	6914	2022-03-11T23:04:33Z	1043428764
1850	Metabotropic glutamate receptor 7	10530	2022-03-15T10:44:22Z	1024773692
1851	Metabotropic glutamate receptor 8	9335	2022-03-11T23:04:33Z	1032039590
1852	CXCL1	13005	2022-03-11T22:57:09Z	1040159667
1853	CXCL2	5844	2022-03-13T19:36:39Z	1051396332
1854	CXCL3	3846	2022-03-11T22:57:11Z	1029971758
1855	Gastrin-releasing peptide	11418	2022-03-11T22:42:20Z	1062774393
1856	PDIA3	10180	2022-03-11T22:59:31Z	1055169528
1857	Gastrin-releasing peptide receptor	10229	2022-03-11T23:02:38Z	1054676027
1858	GSK3A	5986	2022-03-11T23:03:27Z	1075723728
1859	GSK3B	16361	2022-03-11T23:03:58Z	1041391772
1860	Gelsolin (cellular)	14274	2022-03-13T19:31:10Z	1041415881
1861	GSPT1	8869	2022-03-11T23:04:59Z	1066529550
1862	Glutathione reductase	31346	2022-03-13T19:28:20Z	1069923627
1863	Glutathione S-transferase A1	9207	2022-03-11T23:04:09Z	1041506082
1864	GSTA2	8214	2022-03-11T23:04:57Z	1041391937
1865	GSTA3	4981	2022-03-11T23:05:32Z	1041391988
1866	GSTA4	9075	2022-03-11T23:04:59Z	1041392075
1867	Glutathione S-transferase Mu 1	3186	2022-03-11T23:04:02Z	1075154838
1868	GSTM2	8195	2022-03-11T23:04:58Z	1041392145
1869	GSTM3	8911	2022-03-11T23:04:58Z	1041392201
1870	GSTM4	9528	2022-03-11T23:05:01Z	1041392266
1871	GSTP1	5400	2022-03-11T23:04:02Z	1044900163
1872	GSTT1	1407	2022-03-11T23:04:01Z	994839059
1873	GSTT2	7272	2022-03-11T23:04:59Z	1041392430
1874	GSTZ1	12831	2022-03-11T23:05:00Z	1067813356
1875	MSH6	23067	2022-03-11T22:58:31Z	1065626894
1876	GTF2A1	16641	2022-03-11T23:06:40Z	1041392711
1877	Transcription factor II B	18593	2022-03-11T23:02:04Z	1051981112
1878	GTF2E1	9242	2022-03-11T23:25:26Z	1041392853
1879	GTF2E2	7958	2022-03-11T23:25:26Z	1041392920
1880	GTF2F1	12998	2022-03-11T23:05:21Z	1041393066
1881	GTF2F2	8701	2022-03-11T23:05:21Z	1041393122
1882	GTF2H1	12566	2022-03-11T23:05:14Z	1075111237
1883	GTF2H2	10852	2022-03-11T23:05:00Z	1075111366
1884	GTF2H4	8144	2022-03-11T23:04:56Z	1075110969
1885	GTF2I	14144	2022-03-11T23:04:56Z	1041393480
1886	GTF3A	7179	2022-03-11T23:05:01Z	1041393625
1887	BRF1 (gene)	8091	2022-03-11T23:04:57Z	1039898712
1888	GTF3C1	6484	2022-03-11T23:05:01Z	1041393683
1889	GTF3C2	8685	2022-03-11T23:05:00Z	1032240322
1890	GUCY1A2	3436	2022-03-11T23:07:38Z	1041394262
1891	GUCA1B	5867	2022-03-11T23:05:21Z	1075883928
1892	Guanylate cyclase activator 2B	2347	2022-03-11T23:51:51Z	1032223767
1893	GUCY1A3	4533	2022-03-11T23:05:21Z	1041394316
1894	GUCY1B3	5149	2022-03-11T23:05:19Z	997667189
1895	Guanylate cyclase 2C	9430	2022-03-11T22:49:49Z	1041556806
1896	GUCY2F	3865	2022-03-11T23:35:51Z	1041394395
1897	GUK1	3505	2022-03-11T23:07:38Z	1041394444
1898	Glycogenin-1	9314	2022-03-13T16:43:00Z	1076918564
1899	Glycophorin A	31287	2022-03-19T20:55:01Z	1075480146
1900	GYPB	26809	2022-03-19T20:55:01Z	1049072706
1901	GYPE	5830	2022-03-11T23:05:19Z	1041394916
1902	GZMH	6326	2022-03-11T23:05:19Z	1041394992
1903	GUCY2D	3008	2022-03-11T23:03:17Z	1041394350
1904	GZMA	42	2022-01-27T22:13:28Z	958442512
1905	GZMB	2416	2022-03-11T23:04:10Z	1036674012
1906	GZMK	6508	2022-03-11T23:05:19Z	1069278262
1907	GZMM	4274	2022-03-11T23:05:32Z	1069278120
1908	H1F0	1276	2022-03-13T19:49:56Z	995435644
1909	HIST1H1C	5815	2022-03-11T23:05:06Z	1041621660
1910	HIST1H1D	5245	2022-03-11T23:05:06Z	1041621712
1911	HIST1H1E	7863	2022-03-11T23:05:01Z	1041621752
1912	HIST1H1B	9348	2022-03-11T23:04:57Z	1041621617
1913	HIST1H1T	4352	2022-03-11T23:05:21Z	1041621793
1914	HIST1H2AE	9202	2022-03-16T03:55:10Z	1041622016
1915	HIST1H2AD	3888	2022-03-16T03:55:10Z	1041621982
1916	H2AFX	21296	2022-03-11T22:59:11Z	1062000463
1917	Histone H2A.Z	9283	2022-03-11T23:04:56Z	1041749189
1918	HIST1H2BD	10013	2022-03-11T23:04:58Z	1041622394
1919	HIST1H2BB	7057	2022-03-11T23:04:59Z	1041622350
1920	H3F3A	12145	2022-03-15T18:31:22Z	1041606206
1921	H3F3B (gene)	2945	2022-03-15T18:31:22Z	910099133
1922	HIST1H1A	7217	2022-03-11T23:04:58Z	1041621547
1923	HABP2	9832	2022-03-11T23:04:57Z	1041607260
1924	HSD17B10	15664	2022-03-11T23:04:56Z	1053698358
1925	HAGH	8426	2022-03-11T23:04:57Z	1041607796
1926	HADHA	11804	2022-03-11T22:58:59Z	996234914
1927	HADHB	14999	2022-03-11T22:59:38Z	1075863692
1928	Hydroxyacyl-Coenzyme A dehydrogenase	7388	2022-03-11T23:14:44Z	997702590
1929	Histidine ammonia-lyase	5062	2022-03-13T19:39:09Z	1041747833
